Run Time (sec),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Wind B-F Speed (PPS),Filament Diameter Set (mm),Spool Wind Rate Actual (RPS),Wind Count (#),Filament Diameter Actual (mm)
1330.006388,0.001,0.894035,127,0.21,0.894,11,0.212
1331.007016,0.001,0.898941,127,0.21,0.892,11,0.216
1332.006588,0.001,0.906967,127,0.21,0.901,11,0.243
1333.008722,0.001,0.912462,127,0.21,0.908,11,0.236
1334.192077,0.001,0.922207,127,0.21,0.915,11,0.224
1335.229217,0.001,0.926498,127,0.21,0.92,11,0.218
1336.070878,0.001,0.929603,127,0.21,0.923,11,0.227
1337.084776,0.001,0.93366,127,0.21,0.928,11,0.214
1338.019791,0.001,0.934871,127,0.21,0.93,11,0.212
1339.007842,0.001,0.934509,127,0.21,0.933,11,0.213
1340.006922,0.001,0.934587,127,0.21,0.933,11,0.208
1341.006093,0.001,0.935477,127,0.21,0.933,11,0.218
1342.00779,0.001,0.936799,127,0.21,0.935,11,0.207
1343.007928,0.001,0.936555,127,0.21,0.934,11,0.206
1344.007334,0.001,0.933776,127,0.21,0.933,11,0.198
1345.010689,0.001,0.930299,127,0.21,0.934,11,0.22
1346.009819,0.001,0.930685,127,0.21,0.932,11,0.198
1347.00707,0.001,0.929652,127,0.21,0.932,11,0.198
1348.006473,0.001,0.928587,127,0.21,0.933,11,0.215
1349.00558,0.001,0.927632,127,0.21,0.932,11,0.2
1350.009027,0.001,0.923383,127,0.21,0.927,11,0.194
1351.023368,0.001,0.919079,127,0.21,0.922,11,0.194
1352.008682,0.001,0.915828,127,0.21,0.919,11,0.203
1353.016682,0.001,0.912247,127,0.21,0.915,11,0.211
1354.022241,0.001,0.911407,127,0.21,0.911,11,0.195
1355.025125,0.001,0.908163,127,0.21,0.91,11,0.209
1356.034276,0.001,0.906362,127,0.21,0.908,11,0.208
1357.05045,0.001,0.905274,127,0.21,0.907,11,0.204
1358.050117,0.001,0.90382,127,0.21,0.904,11,0.193
1359.010839,0.001,0.898395,127,0.21,0.905,11,0.219
1360.008894,0.001,0.899826,127,0.21,0.903,11,0.215
1361.009968,0.001,0.899696,127,0.21,0.904,11,0.201
1362.007607,0.001,0.897005,127,0.21,0.9,11,0.203
1363.008128,0.001,0.896763,127,0.21,0.896,11,0.213
1364.006233,0.001,0.897523,127,0.21,0.901,11,0.218
1365.006139,0.001,0.898292,127,0.21,0.9,11,0.21
1366.010655,0.001,0.899569,127,0.21,0.898,11,0.213
1367.009656,0.001,0.901083,127,0.21,0.897,11,0.221
1368.008102,0.001,0.901847,127,0.21,0.898,11,0.209
1369.005903,0.001,0.903232,127,0.21,0.901,11,0.197
1370.010747,0.001,0.901555,127,0.21,0.903,11,0.22
1371.007668,0.001,0.903116,127,0.21,0.902,11,0.204
1372.008234,0.001,0.90305,127,0.21,0.901,11,0.205
1373.014539,0.001,0.902328,127,0.21,0.898,11,0.211
1374.006773,0.001,0.903058,127,0.21,0.901,11,0.211
1375.010184,0.001,0.900941,127,0.21,0.897,11,0.192
1376.010876,0.001,0.897585,127,0.21,0.898,12,0.204
1377.006488,0.001,0.897218,127,0.21,0.897,12,0.218
1378.007978,0.001,0.900803,127,0.21,0.897,12,0.219
1379.008598,0.001,0.904163,127,0.21,0.905,12,0.218
1380.008084,0.001,0.906807,127,0.21,0.905,12,0.216
1381.009731,0.001,0.909927,127,0.21,0.908,12,0.21
1382.006263,0.001,0.912679,127,0.21,0.91,12,0.227
1383.010805,0.001,0.920831,127,0.21,0.915,12,0.228
1384.008653,0.001,0.92714,127,0.21,0.927,12,0.211
1385.00703,0.001,0.925823,127,0.21,0.922,12,0.203
1386.010306,0.001,0.92389,127,0.21,0.925,12,0.222
1387.011677,0.001,0.927643,127,0.21,0.927,12,0.217
1388.013745,0.001,0.926937,127,0.21,0.926,12,0.2
1389.015239,0.001,0.923583,127,0.21,0.926,12,0.209
1390.010698,0.001,0.920008,127,0.21,0.921,12,0.198
1391.01402,0.001,0.913299,127,0.21,0.919,12,0.193
1392.010412,0.001,0.914021,127,0.21,0.919,12,0.212
1393.021641,0.001,0.913065,127,0.21,0.914,12,0.194
1394.06458,0.001,0.90601,127,0.21,0.911,12,0.189
1395.061783,0.001,0.901333,127,0.21,0.905,12,0.206
1396.073307,0.001,0.898693,127,0.21,0.903,12,0.21
1397.092974,0.001,0.89675,127,0.21,0.9,12,0.204
1398.049594,0.001,0.892528,127,0.21,0.895,12,0.19
1399.027425,0.001,0.886066,127,0.21,0.891,12,0.2
1400.040692,0.001,0.881664,127,0.21,0.885,12,0.206
1401.00967,0.001,0.879507,127,0.21,0.88,12,0.215
1402.00772,0.001,0.879279,127,0.21,0.882,12,0.224
1403.00854,0.001,0.880768,127,0.21,0.883,12,0.201
1404.011512,0.001,0.87693,127,0.21,0.877,12,0.204
1405.008401,0.001,0.872137,127,0.21,0.873,12,0.204
1406.008623,0.001,0.871002,127,0.21,0.871,12,0.219
1407.01402,0.001,0.872319,127,0.21,0.875,12,0.216
1408.009315,0.001,0.87363,127,0.21,0.872,12,0.203
1409.015623,0.001,0.872259,127,0.21,0.872,12,0.213
1410.008851,0.001,0.873701,127,0.21,0.875,12,0.207
1411.014989,0.001,0.872375,127,0.21,0.872,12,0.219
1412.009179,0.001,0.871578,127,0.21,0.872,12,0.209
1413.007887,0.001,0.869863,127,0.21,0.87,12,0.213
1414.092279,0.001,0.870626,127,0.21,0.87,12,0.217
1415.011059,0.001,0.873546,127,0.21,0.87,12,0.221
1416.012637,0.001,0.880795,127,0.21,0.877,12,0.23
1417.011266,0.001,0.885656,127,0.21,0.882,12,0.216
1418.010103,0.001,0.891896,127,0.21,0.888,12,0.22
1419.011147,0.001,0.89909,127,0.21,0.894,12,0.224
1420.009323,0.001,0.902225,127,0.21,0.896,12,0.227
1421.029471,0.001,0.907023,127,0.21,0.902,12,0.215
1422.013029,0.001,0.914137,127,0.21,0.908,12,0.216
1423.012806,0.001,0.916045,127,0.21,0.911,12,0.219
1424.011755,0.001,0.918237,127,0.21,0.914,12,0.206
1425.012151,0.001,0.913023,127,0.21,0.913,12,0.19
1426.009359,0.001,0.906076,127,0.21,0.905,12,0.203
1427.008962,0.001,0.904633,127,0.21,0.908,12,0.215
1428.00838,0.001,0.905661,127,0.21,0.91,12,0.214
1429.009608,0.001,0.905033,127,0.21,0.907,12,0.203
1430.007275,0.001,0.904317,127,0.21,0.907,12,0.206
1431.009294,0.001,0.902761,127,0.21,0.905,12,0.204
1432.007085,0.001,0.903005,127,0.21,0.904,12,0.211
1433.013271,0.001,0.906372,127,0.21,0.907,12,0.216
1434.009001,0.001,0.909832,127,0.21,0.908,12,0.217
1435.008418,0.001,0.914043,127,0.21,0.911,12,0.221
1436.013733,0.001,0.921511,127,0.21,0.919,12,0.233
1437.012338,0.001,0.931563,127,0.21,0.925,12,0.23
1438.03251,0.001,0.937307,127,0.21,0.932,12,0.222
1439.014051,0.001,0.940428,127,0.21,0.936,12,0.223
1440.027605,0.001,0.942947,127,0.21,0.941,12,0.228
1441.030196,0.001,0.94685,127,0.21,0.947,12,0.213
1442.023294,0.001,0.950203,127,0.21,0.945,12,0.223
1443.028946,0.001,0.955248,127,0.21,0.95,12,0.215
1444.034856,0.001,0.957064,127,0.21,0.954,12,0.196
1445.049138,0.001,0.953467,127,0.21,0.954,12,0.207
1446.06208,0.001,0.95022,127,0.21,0.951,12,0.212
1447.015487,0.001,0.951488,127,0.21,0.952,12,0.207
1448.01583,0.001,0.948963,127,0.21,0.952,12,0.192
1449.009413,0.001,0.942128,127,0.21,0.947,12,0.2
1450.008399,0.001,0.940882,127,0.21,0.944,12,0.21
1451.00845,0.001,0.94052,127,0.21,0.942,12,0.212
1452.010789,0.001,0.941723,127,0.21,0.942,12,0.208
1453.039189,0.001,0.943237,127,0.21,0.944,12,0.215
1454.060639,0.001,0.945042,127,0.21,0.946,12,0.227
1455.059508,0.001,0.947501,127,0.21,0.946,12,0.204
1456.072571,0.001,0.951241,127,0.21,0.952,12,0.216
1457.260714,0.001,0.954126,127,0.21,0.951,12,0.22
1458.009843,0.001,0.958161,127,0.21,0.957,12,0.21
1459.013085,0.001,0.961086,127,0.21,0.96,12,0.228
1460.011642,0.001,0.966384,127,0.21,0.964,12,0.223
1461.011161,0.001,0.970107,127,0.21,0.969,12,0.217
1462.011347,0.001,0.97364,127,0.21,0.972,12,0.221
1463.012781,0.001,0.975247,127,0.21,0.973,12,0.208
1464.012184,0.001,0.977203,127,0.21,0.976,12,0.213
1465.012247,0.001,0.979405,127,0.21,0.977,12,0.21
1466.012021,0.001,0.981099,127,0.21,0.978,12,0.203
1467.010911,0.001,0.977825,127,0.21,0.975,12,0.191
1468.01533,0.001,0.971126,127,0.21,0.973,12,0.191
1469.015454,0.001,0.963072,127,0.21,0.967,12,0.199
1470.008923,0.001,0.96174,127,0.21,0.963,12,0.187
1471.008851,0.001,0.954541,127,0.21,0.954,12,0.194
1472.008587,0.001,0.950295,127,0.21,0.953,12,0.189
1473.009688,0.001,0.943569,127,0.21,0.948,12,0.187
1474.010202,0.001,0.935575,127,0.21,0.939,12,0.199
1475.011609,0.001,0.931792,127,0.21,0.933,12,0.214
1476.01397,0.001,0.933959,127,0.21,0.933,12,0.206
1477.011646,0.001,0.935271,127,0.21,0.933,12,0.206
1478.015706,0.001,0.933127,127,0.21,0.932,12,0.2
1479.010065,0.001,0.934889,127,0.21,0.934,12,0.217
1480.009236,0.001,0.937414,127,0.21,0.933,12,0.231
1481.013431,0.001,0.946253,127,0.21,0.941,12,0.222
1482.018228,0.001,0.95238,127,0.21,0.945,12,0.232
1483.02586,0.001,0.955103,127,0.21,0.951,12,0.209
1484.034215,0.001,0.955764,127,0.21,0.952,12,0.213
1485.008991,0.001,0.955529,127,0.21,0.955,12,0.215
1486.057879,0.001,0.955295,127,0.21,0.951,12,0.195
1487.012585,0.001,0.951243,127,0.21,0.951,12,0.211
1488.012662,0.001,0.951942,127,0.21,0.948,12,0.211
1489.012719,0.001,0.951423,127,0.21,0.952,12,0.216
1490.010259,0.001,0.953179,127,0.21,0.953,12,0.211
1491.011421,0.001,0.956399,127,0.21,0.954,12,0.215
1492.009344,0.001,0.957481,127,0.21,0.957,12,0.219
1493.010915,0.001,0.959032,127,0.21,0.958,12,0.196
1494.00991,0.001,0.952498,127,0.21,0.951,12,0.196
1495.011917,0.001,0.947095,127,0.21,0.947,12,0.198
1496.011673,0.001,0.938692,127,0.21,0.944,12,0.168
1497.009454,0.001,0.921301,127,0.21,0.932,13,0.187
1498.010239,0.001,0.911331,127,0.21,0.917,13,0.184
1499.011151,0.001,0.902312,127,0.21,0.91,13,0.176
1500.009545,0.001,0.889483,127,0.21,0.901,13,0.192
1501.011504,0.001,0.881527,127,0.21,0.894,13,0.189
1502.007801,0.001,0.876496,127,0.21,0.883,13,0.193
1503.012174,0.001,0.872109,127,0.21,0.871,13,0.209
1504.009401,0.001,0.874855,127,0.21,0.873,13,0.21
1505.011923,0.001,0.876684,127,0.21,0.877,13,0.213
1506.01137,0.001,0.876411,127,0.21,0.875,13,0.219
1507.0123,0.001,0.883858,127,0.21,0.879,13,0.232
1508.014553,0.001,0.892363,127,0.21,0.89,13,0.231
1509.011747,0.001,0.905616,127,0.21,0.897,13,0.233
1510.009409,0.001,0.912961,127,0.21,0.908,13,0.229
1511.008421,0.001,0.921351,127,0.21,0.915,13,0.226
1512.010611,0.001,0.929265,127,0.21,0.923,13,0.228
1513.009475,0.001,0.938826,127,0.21,0.932,13,0.218
1514.065622,0.001,0.940611,127,0.21,0.938,13,0.208
1515.064958,0.001,0.940983,127,0.21,0.94,13,0.221
1516.249138,0.001,0.946368,127,0.21,0.944,13,0.237
1517.10008,0.001,0.954561,127,0.21,0.947,13,0.221
1518.012072,0.001,0.95973,127,0.21,0.957,13,0.217
1519.02325,0.001,0.962562,127,0.21,0.957,13,0.221
1520.016608,0.001,0.962916,127,0.21,0.96,13,0.201
1521.010734,0.001,0.960902,127,0.21,0.96,13,0.21
1522.014119,0.001,0.95809,127,0.21,0.96,13,0.191
1523.017035,0.001,0.949792,127,0.21,0.958,13,0.187
1524.034676,0.001,0.939967,127,0.21,0.945,13,0.186
1525.040043,0.001,0.929524,127,0.21,0.939,13,0.188
1526.045766,0.001,0.922647,127,0.21,0.933,13,0.196
1527.04328,0.001,0.913911,127,0.21,0.923,13,0.202
1528.047992,0.001,0.906409,127,0.21,0.916,13,0.186
1529.010601,0.001,0.900877,127,0.21,0.905,13,0.208
1530.010876,0.001,0.900631,127,0.21,0.905,13,0.213
1531.014856,0.001,0.901871,127,0.21,0.903,13,0.218
1532.012632,0.001,0.905109,127,0.21,0.904,13,0.22
1533.011914,0.001,0.911334,127,0.21,0.909,13,0.237
1534.027507,0.001,0.925822,127,0.21,0.92,13,0.25
1535.011734,0.001,0.93747,127,0.21,0.929,13,0.232
1536.014503,0.001,0.945196,127,0.21,0.94,13,0.233
1537.012465,0.001,0.950804,127,0.21,0.944,13,0.215
1538.017447,0.001,0.955203,127,0.21,0.952,13,0.212
1539.011997,0.001,0.957899,127,0.21,0.954,13,0.22
1540.011157,0.001,0.960407,127,0.21,0.958,13,0.206
1541.013475,0.001,0.95949,127,0.21,0.96,13,0.205
1542.010019,0.001,0.953872,127,0.21,0.958,13,0.199
1543.012901,0.001,0.948952,127,0.21,0.952,13,0.2
1544.010291,0.001,0.942842,127,0.21,0.948,13,0.19
1545.009496,0.001,0.934909,127,0.21,0.941,13,0.183
1546.014489,0.001,0.929006,127,0.21,0.938,13,0.197
1547.014854,0.001,0.923927,127,0.21,0.93,13,0.2
1548.012449,0.001,0.919015,127,0.21,0.926,13,0.211
1549.013509,0.001,0.91902,127,0.21,0.922,13,0.195
1550.013423,0.001,0.915761,127,0.21,0.917,13,0.217
1551.014472,0.001,0.916004,127,0.21,0.917,13,0.212
1552.019171,0.001,0.916117,127,0.21,0.917,13,0.209
1553.012269,0.001,0.914959,127,0.21,0.916,13,0.206
1554.011478,0.001,0.914693,127,0.21,0.917,13,0.207
1555.010654,0.001,0.915521,127,0.21,0.919,13,0.212
1556.01448,0.001,0.91582,127,0.21,0.916,13,0.224
1557.012786,0.001,0.919646,127,0.21,0.917,13,0.213
1558.019676,0.001,0.921682,127,0.21,0.921,13,0.217
1559.009051,0.001,0.926077,127,0.21,0.925,13,0.216
1560.011705,0.001,0.927993,127,0.21,0.927,13,0.203
1561.009762,0.001,0.928102,127,0.21,0.928,13,0.217
1562.01181,0.001,0.93046,127,0.21,0.929,13,0.202
1563.052472,0.001,0.928842,127,0.21,0.927,13,0.265
1564.011694,0.001,0.93139,127,0.21,0.93,13,0.209
1565.011385,0.001,0.928623,127,0.21,0.929,13,0.196
1566.026787,0.001,0.919152,127,0.21,0.927,13,0.189
1567.024149,0.001,0.912098,127,0.21,0.919,13,0.186
1568.037055,0.001,0.907048,127,0.21,0.913,13,0.203
1569.0442,0.001,0.902344,127,0.21,0.907,13,0.193
1570.052514,0.001,0.897315,127,0.21,0.9,13,0.192
1571.054973,0.001,0.89347,127,0.21,0.895,13,0.204
1572.010292,0.001,0.8915,127,0.21,0.895,13,0.214
1573.012165,0.001,0.891136,127,0.21,0.889,13,0.222
1574.06473,0.001,0.896301,127,0.21,0.892,13,0.206
1575.234935,0.001,0.897477,127,0.21,0.892,13,0.212
1576.08299,0.001,0.896958,127,0.21,0.898,13,0.209
1577.100241,0.001,0.899061,127,0.21,0.897,13,0.223
1578.012655,0.001,0.908213,127,0.21,0.903,13,0.218
1579.012048,0.001,0.910732,127,0.21,0.905,13,0.223
1580.012466,0.001,0.91445,127,0.21,0.913,13,0.22
1581.010608,0.001,0.919962,127,0.21,0.916,13,0.223
1582.015576,0.001,0.922744,127,0.21,0.919,13,0.215
1583.014214,0.001,0.922032,127,0.21,0.917,13,0.196
1584.014835,0.001,0.92041,127,0.21,0.919,13,0.228
1585.015692,0.001,0.923833,127,0.21,0.923,13,0.221
1586.016376,0.001,0.925719,127,0.21,0.923,13,0.202
1587.015978,0.001,0.923867,127,0.21,0.923,13,0.209
1588.016065,0.001,0.92293,127,0.21,0.923,13,0.2
1589.013881,0.001,0.917539,127,0.21,0.922,13,0.199
1590.011507,0.001,0.91577,127,0.21,0.92,13,0.206
1591.012588,0.001,0.910067,127,0.21,0.916,13,0.212
1592.010951,0.001,0.907786,127,0.21,0.91,13,0.201
1593.011827,0.001,0.903952,127,0.21,0.908,13,0.184
1594.014553,0.001,0.89439,127,0.21,0.901,13,0.187
1595.012602,0.001,0.880568,127,0.21,0.891,13,0.164
1596.015584,0.001,0.905255,127,0.21,0.903,13,0.206
1597.013473,0.001,0.914559,127,0.21,0.907,13,0.221
1598.016575,0.001,0.915876,127,0.21,0.911,13,0.217
1599.011926,0.001,0.915984,127,0.21,0.913,13,0.192
1600.010158,0.001,0.914931,127,0.21,0.914,13,0.223
1601.012465,0.001,0.921754,127,0.21,0.917,13,0.224
1602.010394,0.001,0.931359,127,0.21,0.925,13,0.236
1603.012217,0.001,0.939129,127,0.21,0.934,13,0.214
1604.01205,0.001,0.939718,127,0.21,0.936,13,0.221
1605.018327,0.001,0.942948,127,0.21,0.938,13,0.231
1606.029644,0.001,0.950594,127,0.21,0.944,13,0.217
1607.028607,0.001,0.95517,127,0.21,0.95,13,0.226
1608.028583,0.001,0.959734,127,0.21,0.952,13,0.214
1609.028421,0.001,0.962108,127,0.21,0.958,13,0.21
1610.03753,0.001,0.960183,127,0.21,0.959,13,0.202
1611.051769,0.001,0.959714,127,0.21,0.957,13,0.212
1612.053857,0.001,0.959747,127,0.21,0.958,13,0.207
1613.062552,0.001,0.957435,127,0.21,0.958,13,0.2
1614.014522,0.001,0.953506,127,0.21,0.958,13,0.187
1615.017863,0.001,0.948519,127,0.21,0.952,13,0.211
1616.014504,0.001,0.939855,127,0.21,0.947,13,0.198
1617.011717,0.001,0.93566,127,0.21,0.942,13,0.185
1618.01333,0.001,0.929682,127,0.21,0.936,14,0.194
1619.012931,0.001,0.920279,127,0.21,0.93,14,0.179
1620.012486,0.001,0.91524,127,0.21,0.919,14,0.209
1621.011456,0.001,0.91476,127,0.21,0.92,14,0.209
1622.011393,0.001,0.913659,127,0.21,0.919,14,0.184
1623.013807,0.001,0.905876,127,0.21,0.91,14,0.2
1624.012163,0.001,0.89951,127,0.21,0.901,14,0.193
1625.01461,0.001,0.898704,127,0.21,0.9,14,0.206
1626.017452,0.001,0.901932,127,0.21,0.9,14,0.22
1627.016009,0.001,0.90481,127,0.21,0.9,14,0.205
1628.018351,0.001,0.905007,127,0.21,0.902,14,0.214
1629.018467,0.001,0.907864,127,0.21,0.908,14,0.209
1630.013088,0.001,0.905367,127,0.21,0.905,14,0.198
1631.012761,0.001,0.903995,127,0.21,0.902,14,0.204
1632.015504,0.001,0.904837,127,0.21,0.903,14,0.208
1633.018363,0.001,0.900893,127,0.21,0.901,14,0.186
1634.207395,0.001,0.891293,127,0.21,0.895,14,0.187
1635.063135,0.001,0.884066,127,0.21,0.89,14,0.192
1636.078928,0.001,0.881362,127,0.21,0.885,14,0.2
1637.091337,0.001,0.876583,127,0.21,0.879,14,0.198
1638.018998,0.001,0.873159,127,0.21,0.878,14,0.215
1639.014699,0.001,0.877081,127,0.21,0.879,14,0.218
1640.013781,0.001,0.880324,127,0.21,0.883,14,0.227
1641.012315,0.001,0.886005,127,0.21,0.882,14,0.232
1642.013316,0.001,0.891773,127,0.21,0.888,14,0.235
1643.011959,0.001,0.898137,127,0.21,0.892,14,0.218
1644.024965,0.001,0.906957,127,0.21,0.9,14,0.228
1645.014573,0.001,0.913074,127,0.21,0.905,14,0.224
1646.026063,0.001,0.917775,127,0.21,0.911,14,0.231
1647.034971,0.001,0.922011,127,0.21,0.919,14,0.211
1648.051413,0.001,0.92189,127,0.21,0.917,14,0.201
1649.050372,0.001,0.920917,127,0.21,0.919,14,0.209
1650.044504,0.001,0.919838,127,0.21,0.921,14,0.217
1651.019445,0.001,0.919115,127,0.21,0.92,14,0.195
1652.063072,0.001,0.915734,127,0.21,0.919,14,0.205
1653.014129,0.001,0.912628,127,0.21,0.911,14,0.202
1654.013698,0.001,0.909263,127,0.21,0.91,14,0.204
1655.015475,0.001,0.904683,127,0.21,0.907,14,0.202
1656.014711,0.001,0.906082,127,0.21,0.903,14,0.212
1657.012724,0.001,0.908479,127,0.21,0.904,14,0.216
1658.012826,0.001,0.912197,127,0.21,0.909,14,0.215
1659.014202,0.001,0.912681,127,0.21,0.91,14,0.202
1660.014496,0.001,0.914786,127,0.21,0.914,14,0.223
1661.012523,0.001,0.918786,127,0.21,0.916,14,0.215
1662.014474,0.001,0.92119,127,0.21,0.916,14,0.216
1663.013994,0.001,0.92268,127,0.21,0.917,14,0.214
1664.013095,0.001,0.924564,127,0.21,0.922,14,0.211
1665.014135,0.001,0.923875,127,0.21,0.922,14,0.217
1666.015059,0.001,0.926875,127,0.21,0.925,14,0.207
1667.014948,0.001,0.924701,127,0.21,0.922,14,0.215
1668.013031,0.001,0.92518,127,0.21,0.922,14,0.211
1669.01687,0.001,0.926048,127,0.21,0.925,14,0.199
1670.013455,0.001,0.92056,127,0.21,0.923,14,0.192
1671.012797,0.001,0.915876,127,0.21,0.917,14,0.207
1672.016712,0.001,0.910807,127,0.21,0.914,14,0.198
1673.01667,0.001,0.908396,127,0.21,0.914,14,0.208
1674.012694,0.001,0.907081,127,0.21,0.909,14,0.207
1675.013427,0.001,0.904324,127,0.21,0.905,14,0.2
1676.017078,0.001,0.902752,127,0.21,0.904,14,0.204
1677.017561,0.001,0.89951,127,0.21,0.902,14,0.197
1678.014722,0.001,0.892126,127,0.21,0.896,14,0.19
1679.02735,0.001,0.889478,127,0.21,0.891,14,0.211
1680.019901,0.001,0.893613,127,0.21,0.895,14,0.228
1681.016468,0.001,0.898271,127,0.21,0.894,14,0.221
1682.021146,0.001,0.900802,127,0.21,0.901,14,0.215
1683.016009,0.001,0.902355,127,0.21,0.902,14,0.214
1684.031637,0.001,0.903296,127,0.21,0.903,14,0.22
1685.028136,0.001,0.906425,127,0.21,0.903,14,0.215
1686.045262,0.001,0.909256,127,0.21,0.907,14,0.224
1687.019514,0.001,0.913752,127,0.21,0.909,14,0.222
1688.04892,0.001,0.921719,127,0.21,0.915,14,0.213
1689.054728,0.001,0.92637,127,0.21,0.916,14,0.233
1690.016992,0.001,0.934392,127,0.21,0.929,14,0.22
1691.013722,0.001,0.941889,127,0.21,0.934,14,0.219
1692.012769,0.001,0.946216,127,0.21,0.94,14,0.215
1693.015227,0.001,0.948259,127,0.21,0.942,14,0.203
1694.061575,0.001,0.949521,127,0.21,0.945,14,0.22
1695.06392,0.001,0.949017,127,0.21,0.947,14,0.212
1696.085106,0.001,0.946643,127,0.21,0.946,14,0.198
1697.282904,0.001,0.942472,127,0.21,0.945,14,0.192
1698.013064,0.001,0.933024,127,0.21,0.936,14,0.179
1699.025383,0.001,0.925621,127,0.21,0.929,14,0.189
1700.015844,0.001,0.915806,127,0.21,0.923,14,0.185
1701.018308,0.001,0.906807,127,0.21,0.914,14,0.2
1702.016238,0.001,0.903209,127,0.21,0.909,14,0.184
1703.01791,0.001,0.89862,127,0.21,0.904,14,0.213
1704.017898,0.001,0.894183,127,0.21,0.898,14,0.197
1705.01675,0.001,0.888824,127,0.21,0.891,14,0.184
1706.016478,0.001,0.881044,127,0.21,0.885,14,0.204
1707.015366,0.001,0.87576,127,0.21,0.882,14,0.223
1708.018189,0.001,0.879604,127,0.21,0.882,14,0.223
1709.019048,0.001,0.882025,127,0.21,0.883,14,0.216
1710.018629,0.001,0.887387,127,0.21,0.885,14,0.228
1711.023825,0.001,0.891144,127,0.21,0.889,14,0.238
1712.014836,0.001,0.898278,127,0.21,0.896,14,0.214
1713.016087,0.001,0.902888,127,0.21,0.897,14,0.218
1714.014796,0.001,0.901811,127,0.21,0.901,14,0.202
1715.014039,0.001,0.898696,127,0.21,0.897,14,0.196
1716.026024,0.001,0.89249,127,0.21,0.896,14,0.2
1717.0156,0.001,0.887346,127,0.21,0.894,14,0.211
1718.014818,0.001,0.885292,127,0.21,0.889,14,0.199
1719.016692,0.001,0.873597,127,0.21,0.879,14,0.189
1720.025685,0.001,0.868917,127,0.21,0.873,14,0.208
1721.040966,0.001,0.864574,127,0.21,0.867,14,0.219
1722.036754,0.001,0.865873,127,0.21,0.866,14,0.214
1723.050642,0.001,0.86444,127,0.21,0.861,14,0.22
1724.044427,0.001,0.869125,127,0.21,0.867,14,0.224
1725.011951,0.001,0.873977,127,0.21,0.873,14,0.23
1726.021929,0.001,0.878954,127,0.21,0.875,14,0.208
1727.018304,0.001,0.879785,127,0.21,0.88,14,0.214
1728.014874,0.001,0.88143,127,0.21,0.879,14,0.233
1729.017674,0.001,0.886747,127,0.21,0.884,14,0.211
1730.01944,0.001,0.8881,127,0.21,0.886,14,0.207
1731.019008,0.001,0.886345,127,0.21,0.886,14,0.2
1732.016934,0.001,0.88189,127,0.21,0.885,14,0.199
1733.018047,0.001,0.877806,127,0.21,0.882,14,0.194
1734.015413,0.001,0.871003,127,0.21,0.877,14,0.204
1735.01737,0.001,0.871435,127,0.21,0.871,14,0.211
1736.018443,0.001,0.873516,127,0.21,0.871,14,0.215
1737.013817,0.001,0.876731,127,0.21,0.873,14,0.223
1738.01645,0.001,0.883028,127,0.21,0.877,14,0.224
1739.01348,0.001,0.887983,127,0.21,0.882,14,0.211
1740.014079,0.001,0.888819,127,0.21,0.884,15,0.22
1741.016902,0.001,0.895497,127,0.21,0.891,15,0.229
1742.023623,0.001,0.903134,127,0.21,0.897,15,0.22
1743.01807,0.001,0.908596,127,0.21,0.907,15,0.229
1744.032711,0.001,0.913025,127,0.21,0.907,15,0.209
1745.018506,0.001,0.913732,127,0.21,0.91,15,0.207
1746.015191,0.001,0.909998,127,0.21,0.91,15,0.21
1747.017282,0.001,0.909707,127,0.21,0.909,15,0.195
1748.015628,0.001,0.903469,127,0.21,0.905,15,0.176
1749.020152,0.001,0.899186,127,0.21,0.903,15,0.222
1750.019092,0.001,0.89677,127,0.21,0.901,15,0.183
1751.020669,0.001,0.890413,127,0.21,0.894,15,0.198
1752.014709,0.001,0.886932,127,0.21,0.894,15,0.206
1753.018765,0.001,0.885028,127,0.21,0.889,15,0.204
1754.065486,0.001,0.879272,127,0.21,0.884,15,0.193
1755.074036,0.001,0.875525,127,0.21,0.879,15,0.194
1756.26247,0.001,0.872501,127,0.21,0.876,15,0.213
1757.28309,0.001,0.871875,127,0.21,0.87,15,0.21
1758.018129,0.001,0.871285,127,0.21,0.871,15,0.204
1759.057444,0.001,0.868261,127,0.21,0.867,15,0.23
1760.064765,0.001,0.87391,127,0.21,0.873,15,0.229
1761.058749,0.001,0.87728,127,0.21,0.877,15,0.226
1762.046829,0.001,0.882377,127,0.21,0.878,15,0.221
1763.020507,0.001,0.890879,127,0.21,0.885,15,0.232
1764.067209,0.001,0.898077,127,0.21,0.895,15,0.237
1765.058324,0.001,0.905663,127,0.21,0.9,15,0.223
1766.01774,0.001,0.913677,127,0.21,0.908,15,0.221
1767.03269,0.001,0.911413,127,0.21,0.91,15,0.191
1768.018931,0.001,0.905982,127,0.21,0.907,15,0.199
1769.023355,0.001,0.902613,127,0.21,0.905,15,0.215
1770.01825,0.001,0.902877,127,0.21,0.904,15,0.202
1771.017213,0.001,0.899162,127,0.21,0.903,15,0.2
1772.018172,0.001,0.895887,127,0.21,0.897,15,0.206
1773.016078,0.001,0.89325,127,0.21,0.894,15,0.194
1774.017736,0.001,0.887584,127,0.21,0.89,15,0.186
1775.02051,0.001,0.882262,127,0.21,0.888,15,0.202
1776.017236,0.001,0.881795,127,0.21,0.885,15,0.212
1777.015925,0.001,0.882324,127,0.21,0.883,15,0.214
