Run Time (sec),Filament Feed Rate Set (RPS),Spool Wind Rate Set (RPS),Wind B-F Speed (PPS),Filament Diameter Set (mm),Spool Wind Rate Actual (RPS),Wind Count (#),Filament Diameter Actual (mm)
1610.129928,0.001,1,127,0,1,14,0.203
1611.026026,0.001,1,127,0,1,14,0.2
1612.029578,0.001,1,127,0,0.998,14,0.196
1613.027003,0.001,1,127,0,0.998,14,0.209
1614.027077,0.001,1,127,0,1,14,0.189
1615.026219,0.001,1,127,0,1.003,14,0.223
1616.030718,0.001,1,127,0,1.002,14,0.212
1617.031552,0.001,1,127,0,1.002,14,0.203
1618.028513,0.001,1,127,0,1.004,14,0.201
1619.033261,0.001,1,127,0,0.998,14,0.208
1620.029172,0.001,1,127,0,1.002,14,0.213
1621.068046,0.001,1,127,0,1.002,14,0.22
1622.027832,0.001,1,127,0,0.998,14,0.22
1623.028573,0.001,1,127,0,0.997,14,0.208
1624.028128,0.001,1,127,0,0.998,14,0.204
1625.028313,0.001,1,127,0,0.998,14,0.207
1626.028003,0.001,1,127,0,1,14,0.195
1627.027558,0.001,1,127,0,1,14,0.21
1628.045653,0.001,1,127,0,1.002,14,0.196
1629.031046,0.001,1,127,0,1.002,14,0.212
1630.028914,0.001,1,127,0,1.002,14,0.205
1631.03137,0.001,1,127,0,1,14,0.19
1632.034217,0.001,1,127,0,1,14,0.2
1633.033188,0.001,1,127,0,1.001,14,0.2
1634.041376,0.001,1,127,0,1,14,0.195
1635.041996,0.001,1,127,0,1.001,14,0.187
1636.049542,0.001,1,127,0,1.001,14,0.207
1637.060999,0.001,1,127,0,0.997,14,0.203
1638.09153,0.001,1,127,0,0.997,14,0.2
1639.080257,0.001,1,127,0,0.996,14,0.199
1640.054259,0.001,1,127,0,1,14,0.196
1641.03238,0.001,1,127,0,1.003,14,0.21
1642.02821,0.001,1,127,0,1,14,0.202
1643.028312,0.001,1,127,0,1.001,14,0.218
1644.029064,0.001,1,127,0,1.001,14,0.212
1645.027403,0.001,1,127,0,1.002,14,0.196
1646.029071,0.001,1,127,0,1,14,0.197
1647.029088,0.001,1,127,0,1,14,0.192
1648.029561,0.001,1,127,0,1.002,14,0.198
1649.033518,0.001,1,127,0,1.001,14,0.2
1650.032266,0.001,1,127,0,0.995,14,0.21
1651.02848,0.001,1,127,0,0.996,14,0.193
1652.029082,0.001,1,127,0,0.996,14,0.208
1653.02869,0.001,1,127,0,0.998,14,0.2
1654.031372,0.001,1,127,0,0.998,14,0.191
1655.030199,0.001,1,127,0,1,14,0.193
1656.034392,0.001,1,127,0,1.001,14,0.21
1657.029183,0.001,1,127,0,1.002,14,0.218
1658.028962,0.001,1,127,0,1.002,14,0.19
1659.052216,0.001,1,127,0,1,14,0.191
1660.031371,0.001,1,127,0,0.998,14,0.198
1661.030628,0.001,1,127,0,1.002,14,0.197
1662.028324,0.001,1,127,0,0.998,14,0.206
1663.027873,0.001,1,127,0,1.002,14,0.191
1664.028152,0.001,1,127,0,1,14,0.222
1665.039786,0.001,1,127,0,1.001,14,0.219
1666.02822,0.001,1,127,0,1,14,0.21
1667.108212,0.001,1,127,0,0.998,14,0.212
1668.282312,0.001,1,127,0,0.998,14,0.212
1669.129742,0.001,1,127,0,0.998,14,0.203
1670.140682,0.001,1,127,0,0.998,14,0.201
1671.037697,0.001,1,127,0,0.998,14,0.195
1672.043555,0.001,1,127,0,1.001,14,0.197
1673.033492,0.001,1,127,0,1.002,14,0.196
1674.058875,0.001,1,127,0,1,14,0.191
1675.055084,0.001,1,127,0,1.001,14,0.191
1676.057696,0.001,1,127,0,1.002,14,0.202
1677.064086,0.001,1,127,0,1,14,0.189
1678.029357,0.001,1,127,0,1,14,0.216
1679.034422,0.001,1,127,0,1.001,14,0.207
1680.031343,0.001,1,127,0,1.002,14,0.207
1681.063797,0.001,1,127,0,0.996,14,0.196
1682.032883,0.001,1,127,0,0.996,14,0.195
1683.030938,0.001,1,127,0,0.998,14,0.193
1684.084658,0.001,1,127,0,0.997,14,0.209
1685.148086,0.001,1,127,0,0.998,14,0.192
1686.031124,0.001,1,127,0,1,14,0.178
1687.028652,0.001,1,127,0,1.001,14,0.191
1688.033517,0.001,1,127,0,1.001,14,0.201
1689.035748,0.001,1,127,0,1.001,14,0.207
1690.035053,0.001,1,127,0,1.001,14,0.198
1691.032978,0.001,1,127,0,1.002,14,0.207
1692.035323,0.001,1,127,0,1.001,14,0.211
1693.041024,0.001,1,127,0,1.002,14,0.196
1694.032024,0.001,1,127,0,0.998,14,0.2
1695.032077,0.001,1,127,0,1,14,0.213
1696.029601,0.001,1,127,0,0.997,14,0.219
1697.046507,0.001,1,127,0,0.997,14,0.214
1698.030478,0.001,1,127,0,0.998,14,0.214
1699.030491,0.001,1,127,0,0.998,14,0.206
1700.033177,0.001,1,127,0,0.998,14,0.2
1701.041845,0.001,1,127,0,0.998,14,0.194
1702.031246,0.001,1,127,0,1,14,0.193
1703.034409,0.001,1,127,0,1,14,0.19
1704.035262,0.001,1,127,0,1,14,0.186
1705.03285,0.001,1,127,0,1,14,0.196
1706.032095,0.001,1,127,0,1.003,14,0.185
1707.034651,0.001,1,127,0,1.001,14,0.18
1708.029655,0.001,1,127,0,1,14,0.194
1709.029781,0.001,1,127,0,1.001,14,0.198
1710.03251,0.001,1,127,0,0.998,14,0.191
1711.034125,0.001,1,127,0,1,14,0.222
1712.029456,0.001,1,127,0,0.996,14,0.216
1713.030289,0.001,1,127,0,0.998,14,0.213
1714.04574,0.001,1,127,0,0.997,14,0.222
1715.044017,0.001,1,127,0,1,14,0.219
1716.044563,0.001,1,127,0,0.998,14,0.227
1717.051737,0.001,1,127,0,1.001,14,0.213
1718.066717,0.001,1,127,0,1,14,0.208
1719.036067,0.001,1,127,0,1,14,0.196
1720.030535,0.001,1,127,0,1.005,14,0.216
1721.03138,0.001,1,127,0,1.002,14,0.204
1722.03389,0.001,1,127,0,1.001,15,0.209
1723.030947,0.001,1,127,0,1.001,15,0.206
1724.029997,0.001,1,127,0,1.001,15,0.194
1725.029148,0.001,1,127,0,0.998,15,0.203
1726.032309,0.001,1,127,0,0.998,15,0.192
1727.105418,0.001,1,127,0,0.998,15,0.204
1728.112407,0.001,1,127,0,0.998,15,0.193
1729.1289,0.001,1,127,0,0.998,15,0.183
1730.146291,0.001,1,127,0,0.998,15,0.201
1731.041294,0.001,1,127,0,0.997,15,0.189
1732.032136,0.001,1,127,0,0.998,15,0.19
1733.032649,0.001,1,127,0,1.002,15,0.195
1734.033381,0.001,1,127,0,1.001,15,0.187
1735.034731,0.001,1,127,0,1.001,15,0.212
1736.034422,0.001,1,127,0,1.002,15,0.214
1737.033755,0.001,1,127,0,1,15,0.203
1738.030394,0.001,1,127,0,1.003,15,0.211
1739.034409,0.001,1,127,0,0.998,15,0.213
1740.033652,0.001,1,127,0,0.998,15,0.221
1741.072297,0.001,1,127,0,1,15,0.211
1742.031958,0.001,1,127,0,0.998,15,0.21
1743.030981,0.001,1,127,0,1,15,0.201
1744.030809,0.001,1,127,0,0.998,15,0.191
1745.030626,0.001,1,127,0,0.998,15,0.208
1746.031105,0.001,1,127,0,1,15,0.193
1747.031206,0.001,1,127,0,1,15,0.208
1748.030996,0.001,1,127,0,1.001,15,0.192
1749.034586,0.001,1,127,0,1.001,15,0.209
1750.030528,0.001,1,127,0,0.998,15,0.193
1751.030284,0.001,1,127,0,1.001,15,0.186
1752.043831,0.001,1,127,0,1.001,15,0.186
1753.038574,0.001,1,127,0,0.998,15,0.196
1754.049205,0.001,1,127,0,1.002,15,0.208
1755.052514,0.001,1,127,0,1,15,0.196
1756.056158,0.001,1,127,0,1.001,15,0.181
1757.071959,0.001,1,127,0,0.997,15,0.195
1758.071898,0.001,1,127,0,1,15,0.214
1759.034657,0.001,1,127,0,0.998,15,0.199
1760.031175,0.001,1,127,0,1,15,0.193
1761.0308,0.001,1,127,0,0.998,15,0.196
1762.031903,0.001,1,127,0,1,15,0.189
1763.032378,0.001,1,127,0,1.002,15,0.197
1764.032301,0.001,1,127,0,0.998,15,0.2
1765.287255,0.001,1,127,0,1.002,15,0.192
1766.031068,0.001,1,127,0,1.002,15,0.205
1767.036788,0.001,1,127,0,1,15,0.182
1768.035445,0.001,1,127,0,1.002,15,0.201
1769.036086,0.001,1,127,0,1,15,0.198
1770.033685,0.001,1,127,0,0.998,15,0.212
1771.030163,0.001,1,127,0,0.998,15,0.18
1772.030503,0.001,1,127,0,0.997,15,0.205
1773.032147,0.001,1,127,0,0.998,15,0.19
1774.032769,0.001,1,127,0,0.998,15,0.174
1775.033315,0.001,1,127,0,1,15,0.208
1776.032678,0.001,1,127,0,1,15,0.206
1777.033035,0.001,1,127,0,1,15,0.191
1778.035358,0.001,1,127,0,1,15,0.19
1779.03649,0.001,1,127,0,1.001,15,0.22
1780.03171,0.001,1,127,0,1.001,15,0.21
1781.032737,0.001,1,127,0,1.002,15,0.194
1782.033138,0.001,1,127,0,1,15,0.207
1783.033947,0.001,1,127,0,1,15,0.213
1784.033197,0.001,1,127,0,0.998,15,0.195
1785.032119,0.001,1,127,0,0.998,15,0.198
1786.031746,0.001,1,127,0,0.998,15,0.194
1787.1078,0.001,1,127,0,1,15,0.189
1788.106368,0.001,1,127,0,0.998,15,0.184
1789.119378,0.001,1,127,0,0.997,15,0.194
1790.306051,0.001,1,127,0,0.997,15,0.212
1791.054736,0.001,1,127,0,1,15,0.188
1792.058568,0.001,1,127,0,0.998,15,0.222
1793.064421,0.001,1,127,0,1.001,15,0.212
1794.033642,0.001,1,127,0,1.002,15,0.23
1795.032491,0.001,1,127,0,1.001,15,0.22
1796.031234,0.001,1,127,0,1.002,15,0.247
1797.031941,0.001,1,127,0,0.998,15,0.22
1798.030225,0.001,1,127,0,1.002,15,0.213
1799.034034,0.001,1,127,0,1,15,0.204
1800.035761,0.001,1,127,0,0.997,15,0.21
1801.065005,0.001,1,127,0,0.997,15,0.188
1802.034247,0.001,1,127,0,0.997,15,0.22
1803.037567,0.001,1,127,0,1,15,0.19
1804.034005,0.001,1,127,0,0.998,15,0.196
1805.035815,0.001,1,127,0,0.998,15,0.204
1806.035603,0.001,1,127,0,1.002,15,0.198
1807.032963,0.001,1,127,0,0.998,15,0.211
1808.032626,0.001,1,127,0,1,15,0.195
1809.037091,0.001,1,127,0,1.002,15,0.207
1810.032081,0.001,1,127,0,1,15,0.205
1811.032694,0.001,1,127,0,1.001,15,0.192
1812.030965,0.001,1,127,0,1.001,15,0.193
1813.031828,0.001,1,127,0,1.002,15,0.196
1814.03194,0.001,1,127,0,1.001,15,0.195
1815.033049,0.001,1,127,0,1,15,0.178
1816.181542,0.001,1,127,0,0.997,15,0.208
1817.034495,0.001,1,127,0,0.997,15,0.169
1818.035205,0.001,1,127,0,0.998,15,0.211
1819.045921,0.001,1,127,0,0.998,15,0.196
1820.034165,0.001,1,127,0,0.997,15,0.213
1821.036215,0.001,1,127,0,1.001,15,0.212
1822.032105,0.001,1,127,0,1,15,0.203
1823.057088,0.001,1,127,0,1.003,15,0.22
1824.032504,0.001,1,127,0,1.001,15,0.19
1825.037432,0.001,1,127,0,1.002,15,0.216
1826.033774,0.001,1,127,0,1.002,15,0.225
1827.031293,0.001,1,127,0,1.001,15,0.209
1828.060704,0.001,1,127,0,1,15,0.204
1829.072821,0.001,1,127,0,1.001,15,0.204
1830.077167,0.001,1,127,0,0.998,15,0.185
1831.08397,0.001,1,127,0,0.998,15,0.2
1832.037422,0.001,1,127,0,0.996,15,0.194
1833.033749,0.001,1,127,0,0.998,15,0.192
1834.033497,0.001,1,127,0,0.998,15,0.19
1835.032732,0.001,1,127,0,1.001,15,0.179
1836.031951,0.001,1,127,0,0.997,15,0.16
1837.033435,0.001,1,127,0,1,15,0.188
1838.033537,0.001,1,127,0,1,15,0.168
1839.037294,0.001,1,127,0,1.001,15,0.182
1840.033255,0.001,1,127,0,1,15,0.191
1841.033819,0.001,1,127,0,1.001,15,0.199
1842.030819,0.001,1,127,0,1.001,15,0.182
1843.033326,0.001,1,127,0,1.001,15,0.193
1844.032693,0.001,1,127,0,1.001,16,0.196
1845.034685,0.001,1,127,0,1.001,16,0.192
1846.03827,0.001,1,127,0,0.998,16,0.214
1847.112273,0.001,1,127,0,0.998,16,0.211
1848.288912,0.001,1,127,0,0.998,16,0.207
1849.302388,0.001,1,127,0,1.001,16,0.206
1850.157274,0.001,1,127,0,0.998,16,0.201
1851.035304,0.001,1,127,0,1,16,0.189
1852.032641,0.001,1,127,0,1.002,16,0.203
1853.035404,0.001,1,127,0,1.001,16,0.182
1854.033652,0.001,1,127,0,1.001,16,0.183
1855.033342,0.001,1,127,0,1.001,16,0.182
1856.033088,0.001,1,127,0,1.002,16,0.185
1857.035004,0.001,1,127,0,1.001,16,0.199
1858.033907,0.001,1,127,0,1.002,16,0.178
1859.03565,0.001,1,127,0,0.998,16,0.201
1860.034808,0.001,1,127,0,0.998,16,0.187
1861.071115,0.001,1,127,0,0.998,16,0.19
1862.032159,0.001,1,127,0,0.998,16,0.175
1863.03569,0.001,1,127,0,0.998,16,0.192
1864.037576,0.001,1,127,0,0.997,16,0.2
1865.050988,0.001,1,127,0,1,16,0.183
1866.062958,0.001,1,127,0,1,16,0.192
1867.062853,0.001,1,127,0,0.997,16,0.177
1868.071305,0.001,1,127,0,0.998,16,0.195
1869.07554,0.001,1,127,0,1,16,0.195
1870.068173,0.001,1,127,0,1,16,0.208
1871.033329,0.001,1,127,0,1.002,16,0.21
1872.034111,0.001,1,127,0,1,16,0.189
1873.032376,0.001,1,127,0,1.002,16,0.207
1874.035626,0.001,1,127,0,1.001,16,0.201
1875.032547,0.001,1,127,0,0.997,16,0.208
1876.034524,0.001,1,127,0,0.998,16,0.208
1877.03338,0.001,1,500,0,0.998,0,0.208
1878.034498,0.001,1,500,0,1.001,0,0.203
1879.036358,0.001,1,500,0,0.998,0,0.189
1880.037611,0.001,1,500,0,0.998,0,0.185
1881.036428,0.001,1,500,0,1,0,0.184
1882.038461,0.001,1,500,0,1,0,0.178
1883.0348,0.001,1,500,0,1,0,0.206
1884.035842,0.001,1,500,0,1,0,0.185
1885.035437,0.001,1,500,0,1,0,0.184
1886.036263,0.0005,0.25,500,0,1.002,0,0.165
1887.034372,0.0005,0.25,500,0,0.444,0,0.182
1888.032749,0.0005,0.25,500,0,0.333,0,0.217
1889.038877,0.0005,0.25,500,0,0.301,0,0.179
1890.036477,0.0005,0.25,500,0,0.284,0,0.2
1891.035303,0.0005,0.25,500,0,0.266,0,0.207
1892.033168,0.0005,0.25,500,0,0.258,0,0.205
1893.033946,0.0005,0.25,500,0,0.254,0,0.222
1894.03389,0.0005,0.25,500,0,0.255,0,0.198
1895.037273,0.0005,0.25,500,0,0.252,0,0.197
1896.036245,0.0005,0.25,500,0,0.25,0,0.211
1897.037215,0.0005,0.25,500,0,0.253,0,0.197
1898.03747,0.0005,0.25,500,0,0.253,0,0.22
1899.036721,0.0005,0.25,500,0,0.247,0,0.259
1900.035061,0.0005,0.25,0,0,0.247,0,0.287
1901.033889,0.0005,0.25,0,0,0.251,0,0.326
